(Filename, Human, Credibility_Score)
D30022.NYT19981202.0309, F, 0.5810185185185185
D30022.NYT19981202.0309, D, 0.5104166666666666
D30022.NYT19981202.0309, A, 0.6145833333333334
D30002.APW19981028.1120, E, 0.8380952380952381
D30002.APW19981028.1120, C, 0.7095238095238096
D30002.APW19981028.1120, B, 0.780952380952381
D30002.APW19981028.1120, A, 0.8047619047619047
D31026.NYT19981017.0132, E, 0.8962962962962963
D31026.NYT19981017.0132, C, 0.6098765432098765
D31026.NYT19981017.0132, F, 0.6814814814814815
D31026.NYT19981017.0132, H, 0.6320987654320988
D30017.APW19981104.0245, G, 0.7333333333333334
D30017.APW19981104.0245, B, 0.7333333333333334
D30017.APW19981104.0245, F, 0.5833333333333334
D30017.APW19981104.0245, A, 0.45
D30053.APW19981212.0161, E, 0.5396825396825397
D30053.APW19981212.0161, G, 0.09876543209876543
D30053.APW19981212.0161, B, 0.6190476190476191
D30053.APW19981212.0161, F, 0.6860670194003528
D30001.APW19981031.0167, C, 0.272108843537415
D30001.APW19981031.0167, B, 0.5260770975056689
D30001.APW19981031.0167, D, 0.5873015873015873
D30001.APW19981031.0167, A, 0.5873015873015873
D31038.APW19981023.0569, E, 0.8305555555555556
D31038.APW19981023.0569, G, 0.6981481481481482
D31038.APW19981023.0569, D, 0.8527777777777779
D31038.APW19981023.0569, H, 0.7314814814814815
D30046.NYT19981219.0145, E, 0.6666666666666666
D30046.NYT19981219.0145, C, 0.4791666666666667
D30046.NYT19981219.0145, B, 0.625
D30046.NYT19981219.0145, H, 0.14583333333333334
D30010.APW19981106.0276, B, 0.25
D30010.APW19981106.0276, D, 0.53125
D30010.APW19981106.0276, H, 0.5
D30010.APW19981106.0276, A, 0.78125
D30002.APW19981106.0869, E, 0.7305555555555555
D30002.APW19981106.0869, C, 0.7472222222222222
D30002.APW19981106.0869, B, 0.6666666666666666
D30002.APW19981106.0869, A, 0.7999999999999999
D30055.APW19981006.0270, E, 0.7125220458553793
D30055.APW19981006.0270, B, 0.8977072310405644
D30055.APW19981006.0270, F, 0.6860670194003528
D30055.APW19981006.0270, H, 0.4867724867724868
D30029.APW19981227.0766, C, 0.8666666666666668
D30029.APW19981227.0766, F, 0.6777777777777777
D30029.APW19981227.0766, H, 0.6777777777777777
D30029.APW19981227.0766, A, 0.8888888888888888
D31038.APW19981111.0288, E, 0.5583333333333335
D31038.APW19981111.0288, G, 0.5666666666666668
D31038.APW19981111.0288, D, 0.6833333333333332
D31038.APW19981111.0288, H, 0.1416666666666667
D30011.APW19981008.0527, E, 0.5541666666666667
D30011.APW19981008.0527, B, 0.30138888888888893
D30011.APW19981008.0527, F, 0.7027777777777778
D30011.APW19981008.0527, A, 0.6833333333333332
D30055.NYT19981009.0371, E, 0.761904761904762
D30055.NYT19981009.0371, B, 0.7857142857142857
D30055.NYT19981009.0371, F, 0.5238095238095238
D30055.NYT19981009.0371, H, 0.7857142857142857
D30001.APW19981022.0269, C, 0.4761904761904761
D30001.APW19981022.0269, B, 0.5952380952380952
D30001.APW19981022.0269, D, 0.42857142857142855
D30001.APW19981022.0269, A, 0.7857142857142857
D31022.APW19981030.0230, E, 0.5259740259740261
D31022.APW19981030.0230, C, 0.47532467532467537
D31022.APW19981030.0230, G, 0.6177489177489178
D31022.APW19981030.0230, F, 0.6995670995670995
D30040.APW19981229.0756, E, 0.9037037037037036
D30040.APW19981229.0756, G, 0.8378600823045267
D30040.APW19981229.0756, H, 0.7267489711934156
D30040.APW19981229.0756, A, 0.8666666666666666
D30027.NYT19981001.0379, E, 0.4444444444444444
D30027.NYT19981001.0379, C, 0.0
D30027.NYT19981001.0379, G, 0.25925925925925924
D30027.NYT19981001.0379, A, 0.48148148148148145
D30055.APW19981009.0501, E, 0.6378600823045267
D30055.APW19981009.0501, B, 0.6378600823045267
D30055.APW19981009.0501, F, 0.6296296296296297
D30055.APW19981009.0501, H, 0.8518518518518517
D30028.APW19981004.0321, C, 0.3647619047619047
D30028.APW19981004.0321, G, 0.22666666666666668
D30028.APW19981004.0321, F, 0.5133333333333333
D30028.APW19981004.0321, A, 0.6247619047619047
D31001.NYT19981107.0056, E, 0.5324074074074074
D31001.NYT19981107.0056, C, 0.6944444444444445
D31001.NYT19981107.0056, G, 0.6875
D31001.NYT19981107.0056, D, 0.6087962962962963
D30022.NYT19981217.0274, C, 0.658008658008658
D30022.NYT19981217.0274, F, 0.3636363636363637
D30022.NYT19981217.0274, D, 0.5151515151515151
D30022.NYT19981217.0274, A, 0.14285714285714288
D30036.NYT19981012.0334, F, 0.3240740740740741
D30036.NYT19981012.0334, D, 0.7870370370370371
D30036.NYT19981012.0334, H, 0.5555555555555555
D30036.NYT19981012.0334, A, 0.5
D30003.APW19981025.0449, C, 0.5978835978835978
D30003.APW19981025.0449, B, 0.4603174603174603
D30003.APW19981025.0449, F, 0.15873015873015872
D30003.APW19981025.0449, A, 0.4021164021164021
D30017.NYT19981114.0099, G, 0.5169753086419754
D30017.NYT19981114.0099, B, 0.19753086419753085
D30017.NYT19981114.0099, F, 0.09722222222222221
D30017.NYT19981114.0099, A, 0.4444444444444444
D30005.APW19981111.0288, C, 0.5092592592592592
D30005.APW19981111.0288, G, 0.6226851851851852
D30005.APW19981111.0288, B, 0.5300925925925926
D30005.APW19981111.0288, A, 0.4398148148148147
D30033.APW19981230.0431, E, 0.2722222222222222
D30033.APW19981230.0431, G, 0.525
D30033.APW19981230.0431, D, 0.6722222222222222
D30033.APW19981230.0431, A, 0.6916666666666668
D30027.APW19981001.1177, E, 0.5
D30027.APW19981001.1177, C, 0.6541666666666667
D30027.APW19981001.1177, G, 0.5208333333333334
D30027.APW19981001.1177, A, 0.3
D30042.APW19981212.0848, C, 0.3209876543209877
D30042.APW19981212.0848, B, 0.40277777777777785
D30042.APW19981212.0848, F, 0.654320987654321
D30042.APW19981212.0848, D, 0.625
D30008.NYT19981105.0538, G, 0.12373737373737374
D30008.NYT19981105.0538, B, 0.4166666666666667
D30008.NYT19981105.0538, D, 0.13636363636363635
D30008.NYT19981105.0538, A, 0.40404040404040403
D30038.APW19981211.0352, E, 0.7079365079365078
D30038.APW19981211.0352, F, 0.873015873015873
D30038.APW19981211.0352, H, 0.8190476190476189
D30038.APW19981211.0352, A, 0.8888888888888888
D30028.APW19981004.0296, C, 0.25999999999999995
D30028.APW19981004.0296, G, 0.22666666666666666
D30028.APW19981004.0296, F, 0.58
D30028.APW19981004.0296, A, 0.4533333333333333
D30046.NYT19981219.0106, E, 0.5061728395061729
D30046.NYT19981219.0106, C, 0.2716049382716049
D30046.NYT19981219.0106, B, 0.0
D30046.NYT19981219.0106, H, 0.43209876543209874
D30017.APW19981124.0251, G, 0.7395833333333334
D30017.APW19981124.0251, B, 0.59375
D30017.APW19981124.0251, F, 0.2638888888888889
D30017.APW19981124.0251, A, 0.7847222222222222
D30049.APW19981121.0131, E, 0.5694444444444444
D30049.APW19981121.0131, G, 0.23611111111111108
D30049.APW19981121.0131, B, 0.43209876543209874
D30049.APW19981121.0131, D, 0.32098765432098764
D30056.APW19981208.0906, E, 0.8666666666666667
D30056.APW19981208.0906, G, 0.7166666666666667
D30056.APW19981208.0906, B, 0.7916666666666666
D30056.APW19981208.0906, H, 0.8583333333333333
D30033.APW19981229.0467, E, 0.6574074074074074
D30033.APW19981229.0467, G, 0.4837962962962963
D30033.APW19981229.0467, D, 0.5694444444444445
D30033.APW19981229.0467, A, 0.5625
D31043.APW19981129.0896, G, 0.4166666666666667
D31043.APW19981129.0896, F, 0.6222222222222222
D31043.APW19981129.0896, D, 0.7333333333333334
D31043.APW19981129.0896, H, 0.6722222222222222
D30007.APW19981001.0312, E, 0.6071428571428572
D30007.APW19981001.0312, B, 0.511904761904762
D30007.APW19981001.0312, D, 0.6413690476190476
D30007.APW19981001.0312, A, 0.28422619047619047
D31009.APW19981221.1044, C, 0.4545454545454546
D31009.APW19981221.1044, G, 0.5852272727272728
D31009.APW19981221.1044, B, 0.14583333333333334
D31009.APW19981221.1044, F, 0.2272727272727273
D30048.APW19981022.1123, C, 0.5308641975308642
D30048.APW19981022.1123, G, 0.262002743484225
D30048.APW19981022.1123, B, 0.5925925925925927
D30048.APW19981022.1123, H, 0.34842249657064467
D30028.APW19981005.0467, C, 0.7777777777777778
D30028.APW19981005.0467, G, 0.7695473251028807
D30028.APW19981005.0467, F, 0.7047325102880659
D30028.APW19981005.0467, A, 0.7870370370370371
D30008.APW19981013.0853, G, 0.7341563786008228
D30008.APW19981013.0853, B, 0.7999999999999999
D30008.APW19981013.0853, D, 0.7267489711934155
D30008.APW19981013.0853, A, 0.8666666666666666
D30033.NYT19981119.0380, E, 0.6370370370370372
D30033.NYT19981119.0380, G, 0.7999999999999999
D30033.NYT19981119.0380, D, 0.34814814814814815
D30033.NYT19981119.0380, A, 0.7037037037037037
D31026.NYT19981014.0038, E, 0.5357142857142857
D31026.NYT19981014.0038, C, 0.32142857142857145
D31026.NYT19981014.0038, F, 0.5357142857142857
D31026.NYT19981014.0038, H, 0.2976190476190476
D30006.NYT19981021.0014, C, 0.6458333333333334
D30006.NYT19981021.0014, B, 0.4791666666666667
D30006.NYT19981021.0014, H, 0.0
D30006.NYT19981021.0014, A, 0.5
D30037.APW19981010.0383, G, 0.37083333333333335
D30037.APW19981010.0383, D, 0.638888888888889
D30037.APW19981010.0383, H, 0.2847222222222222
D30037.APW19981010.0383, A, 0.5861111111111111
D30024.NYT19981106.0464, C, 0.7962962962962963
D30024.NYT19981106.0464, G, 0.48148148148148145
D30024.NYT19981106.0464, D, 0.7407407407407408
D30024.NYT19981106.0464, A, 0.7962962962962963
D30006.NYT19981005.0385, C, 0.6296296296296297
D30006.NYT19981005.0385, B, 0.5893004115226338
D30006.NYT19981005.0385, H, 0.5300411522633746
D30006.NYT19981005.0385, A, 0.6296296296296297
D31031.NYT19981013.0339, C, 0.625
D31031.NYT19981013.0339, G, 0.5816666666666666
D31031.NYT19981013.0339, F, 0.7333333333333333
D31031.NYT19981013.0339, H, 0.38999999999999996
D30022.APW19981216.0666, C, 0.7654320987654321
D30022.APW19981216.0666, F, 0.36008230452674894
D30022.APW19981216.0666, D, 0.6790123456790123
D30022.APW19981216.0666, A, 0.6193415637860081
D30036.APW19981008.0523, F, 0.2222222222222222
D30036.APW19981008.0523, D, 0.5555555555555555
D30036.APW19981008.0523, H, 0.75
D30036.APW19981008.0523, A, 0.4166666666666667
D31033.NYT19981018.0084, E, 0.746031746031746
D31033.NYT19981018.0084, F, 0.8380952380952381
D31033.NYT19981018.0084, D, 0.5523809523809525
D31033.NYT19981018.0084, H, 0.746031746031746
D30003.APW19981020.0241, C, 0.9206349206349206
D30003.APW19981020.0241, B, 0.8253968253968255
D30003.APW19981020.0241, F, 0.8065476190476191
D30003.APW19981020.0241, A, 0.8065476190476191
D30020.APW19981029.0521, E, 0.3925925925925926
D30020.APW19981029.0521, C, 0.5925925925925927
D30020.APW19981029.0521, D, 0.34074074074074073
D30020.APW19981029.0521, A, 0.6
D30050.NYT19981010.0149, E, 0.48979591836734687
D30050.NYT19981010.0149, B, 0.2842025699168556
D30050.NYT19981010.0149, D, 0.45427059712774004
D30050.NYT19981010.0149, H, 0.2653061224489796
D30036.APW19981012.0252, F, 0.625
D30036.APW19981012.0252, D, 0.7708333333333334
D30036.APW19981012.0252, H, 0.8333333333333334
D30036.APW19981012.0252, A, 0.8541666666666666
D30045.NYT19981129.0113, E, 0.6944444444444445
D30045.NYT19981129.0113, C, 0.5833333333333334
D30045.NYT19981129.0113, B, 0.5493827160493827
D30045.NYT19981129.0113, F, 0.32716049382716045
D30046.NYT19981219.0102, E, 0.8412698412698413
D30046.NYT19981219.0102, C, 0.8928571428571427
D30046.NYT19981219.0102, B, 0.9047619047619048
D30046.NYT19981219.0102, H, 0.7579365079365079
D30055.APW19981004.0320, E, 0.7555555555555555
D30055.APW19981004.0320, B, 0.5824074074074074
D30055.APW19981004.0320, F, 0.7537037037037039
D30055.APW19981004.0320, H, 0.8324074074074074
D30015.APW19981005.0496, E, 0.22499999999999998
D30015.APW19981005.0496, B, 0.5583333333333332
D30015.APW19981005.0496, H, 0.24999999999999997
D30015.APW19981005.0496, A, 0.3333333333333333
D30026.NYT19981123.0453, C, 0.5502645502645502
D30026.NYT19981123.0453, D, 0.8201058201058201
D30026.NYT19981123.0453, H, 0.671957671957672
D30026.NYT19981123.0453, A, 0.6137566137566137
D31031.NYT19981013.0427, C, 0.5
D31031.NYT19981013.0427, G, 0.8518518518518517
D31031.NYT19981013.0427, F, 0.25925925925925924
D31031.NYT19981013.0427, H, 0.4259259259259259
D30001.APW19981026.0220, C, 0.5111111111111111
D30001.APW19981026.0220, B, 0.7481481481481481
D30001.APW19981026.0220, D, 0.6814814814814815
D30001.APW19981026.0220, A, 0.7999999999999999
D31008.NYT19981012.0359, E, 0.47222222222222227
D31008.NYT19981012.0359, C, 0.47222222222222227
D31008.NYT19981012.0359, D, 0.05144032921810699
D31008.NYT19981012.0359, H, 0.3292181069958848
D30056.APW19981212.0191, E, 0.8333333333333334
D30056.APW19981212.0191, G, 1.0
D30056.APW19981212.0191, B, 0.75
D30056.APW19981212.0191, H, 0.75
D30046.NYT19981219.0148, E, 0.5
D30046.NYT19981219.0148, C, 0.5
D30046.NYT19981219.0148, B, 0.6666666666666666
D30046.NYT19981219.0148, H, 0.6666666666666666
D30045.NYT19981127.0240, E, 0.9666666666666667
D30045.NYT19981127.0240, C, 0.888888888888889
D30045.NYT19981127.0240, B, 0.888888888888889
D30045.NYT19981127.0240, F, 0.7761904761904762
D31043.APW19981015.0167, G, 0.5659259259259258
D31043.APW19981015.0167, F, 0.7274074074074074
D31043.APW19981015.0167, D, 0.7244444444444444
D31043.APW19981015.0167, H, 0.5511111111111111
D30040.APW19981119.1180, E, 0.7222222222222223
D30040.APW19981119.1180, G, 0.5925925925925927
D30040.APW19981119.1180, H, 0.8333333333333334
D30040.APW19981119.1180, A, 0.8518518518518517
D30050.NYT19981010.0027, E, 0.5132275132275134
D30050.NYT19981010.0027, B, 0.7037037037037038
D30050.NYT19981010.0027, D, 0.7037037037037038
D30050.NYT19981010.0027, H, 0.8835978835978837
D30005.NYT19981113.0410, C, 0.46222222222222226
D30005.NYT19981113.0410, G, 0.047407407407407405
D30005.NYT19981113.0410, B, 0.5703703703703704
D30005.NYT19981113.0410, A, 0.5111111111111112
D31033.NYT19981024.0043, E, 0.5333333333333333
D31033.NYT19981024.0043, F, 0.23030303030303031
D31033.NYT19981024.0043, D, 0.593939393939394
D31033.NYT19981024.0043, H, 0.6424242424242425
D30044.APW19981114.0575, C, 0.757201646090535
D30044.APW19981114.0575, G, 0.9259259259259259
D30044.APW19981114.0575, B, 0.8559670781893004
D30044.APW19981114.0575, D, 0.8271604938271605
D30005.APW19981003.0517, C, 0.6285714285714286
D30005.APW19981003.0517, G, 0.5257142857142857
D30005.APW19981003.0517, B, 0.7447619047619048
D30005.APW19981003.0517, A, 0.35238095238095246
D31008.NYT19981016.0257, E, 0.5
D31008.NYT19981016.0257, C, 0.29629629629629634
D31008.NYT19981016.0257, D, 0.6481481481481481
D31008.NYT19981016.0257, H, 0.48148148148148145
D30002.APW19981105.1220, E, 0.5333333333333333
D30002.APW19981105.1220, C, 0.6166666666666667
D30002.APW19981105.1220, B, 0.26111111111111107
D30002.APW19981105.1220, A, 0.7111111111111111
D30005.NYT19981201.0444, C, 0.7027777777777778
D30005.NYT19981201.0444, G, 0.5000000000000001
D30005.NYT19981201.0444, B, 0.6194444444444446
D30005.NYT19981201.0444, A, 0.7333333333333334
D30050.NYT19981006.0394, E, 0.3333333333333333
D30050.NYT19981006.0394, B, 0.3333333333333333
D30050.NYT19981006.0394, D, 0.0
D30050.NYT19981006.0394, H, 0.0
D30015.APW19981005.0506, E, 0.7870370370370371
D30015.APW19981005.0506, B, 0.19444444444444445
D30015.APW19981005.0506, H, 0.5185185185185186
D30015.APW19981005.0506, A, 0.5925925925925927
D31032.APW19981012.1126, E, 0.43209876543209874
D31032.APW19981012.1126, G, 0.35802469135802467
D31032.APW19981012.1126, F, 0.7006172839506174
D31032.APW19981012.1126, D, 0.28086419753086417
D30034.APW19981124.0554, G, 0.6172839506172839
D30034.APW19981124.0554, F, 0.6574074074074074
D30034.APW19981124.0554, D, 0.6466049382716049
D30034.APW19981124.0554, A, 0.45216049382716045
D30028.APW19981005.0474, C, 0.8074074074074074
D30028.APW19981005.0474, G, 0.7111111111111111
D30028.APW19981005.0474, F, 0.4296296296296296
D30028.APW19981005.0474, A, 0.762962962962963
D30059.APW19981120.1239, G, 0.5714285714285714
D30059.APW19981120.1239, B, 0.2698412698412698
D30059.APW19981120.1239, F, 0.4583333333333333
D30059.APW19981120.1239, H, 0.37896825396825395
D30037.NYT19981009.0369, G, 0.3333333333333333
D30037.NYT19981009.0369, D, 0.6666666666666666
D30037.NYT19981009.0369, H, 0.4000000000000001
D30037.NYT19981009.0369, A, 0.6
D30008.APW19981108.0837, G, 0.3333333333333333
D30008.APW19981108.0837, B, 0.27777777777777773
D30008.APW19981108.0837, D, 0.27777777777777773
D30008.APW19981108.0837, A, 0.3333333333333333
D30047.APW19981207.0580, C, 0.6851851851851851
D30047.APW19981207.0580, B, 0.2962962962962963
D30047.APW19981207.0580, F, 0.5925925925925926
D30047.APW19981207.0580, H, 0.7962962962962963
D30040.APW19981230.0991, E, 0.9135802469135803
D30040.APW19981230.0991, G, 0.7407407407407408
D30040.APW19981230.0991, H, 0.9135802469135803
D30040.APW19981230.0991, A, 0.9135802469135803
D30022.NYT19981216.0357, C, 0.5846560846560847
D30022.NYT19981216.0357, F, 0.4973544973544974
D30022.NYT19981216.0357, D, 0.6084656084656085
D30022.NYT19981216.0357, A, 0.4523809523809524
D30010.NYT19981108.0136, B, 0.8422619047619048
D30010.NYT19981108.0136, D, 0.49553571428571425
D30010.NYT19981108.0136, H, 0.7633928571428572
D30010.NYT19981108.0136, A, 0.8422619047619048
D31032.APW19981014.0819, E, 0.5562770562770564
D31032.APW19981014.0819, G, 0.6666666666666666
D31032.APW19981014.0819, F, 0.7121212121212123
D31032.APW19981014.0819, D, 0.8744588744588745
D30044.APW19981116.1120, C, 0.75
D30044.APW19981116.1120, G, 0.7037037037037037
D30044.APW19981116.1120, B, 0.47222222222222227
D30044.APW19981116.1120, D, 0.3148148148148148
D30011.APW19981002.1081, E, 0.7270833333333333
D30011.APW19981002.1081, B, 0.24375
D30011.APW19981002.1081, F, 0.5166666666666667
D30011.APW19981002.1081, A, 0.39999999999999997
D31008.NYT19981016.0342, E, 0.5
D31008.NYT19981016.0342, C, 0.25925925925925924
D31008.NYT19981016.0342, D, 0.6087962962962963
D31008.NYT19981016.0342, H, 0.4421296296296296
D31038.APW19981112.0551, E, 0.36666666666666664
D31038.APW19981112.0551, G, 0.6333333333333333
D31038.APW19981112.0551, D, 0.5111111111111112
D31038.APW19981112.0551, H, 0.5111111111111112
D31022.APW19981030.1037, E, 0.7094017094017095
D31022.APW19981030.1037, C, 0.5584045584045585
D31022.APW19981030.1037, G, 0.4216524216524217
D31022.APW19981030.1037, F, 0.7094017094017094
D31026.NYT19981018.0014, E, 0.888888888888889
D31026.NYT19981018.0014, C, 0.7777777777777778
D31026.NYT19981018.0014, F, 0.7166666666666668
D31026.NYT19981018.0014, H, 0.8833333333333334
D30033.APW19981231.0143, E, 0.0
D30033.APW19981231.0143, G, 0.3333333333333333
D30033.APW19981231.0143, D, 0.5
D30033.APW19981231.0143, A, 0.16666666666666666
D30047.APW19981207.0577, C, 0.6166666666666667
D30047.APW19981207.0577, B, 0.7583333333333334
D30047.APW19981207.0577, F, 0.6750000000000002
D30047.APW19981207.0577, H, 0.6333333333333334
D30048.APW19981021.1160, C, 0.7481481481481481
D30048.APW19981021.1160, G, 0.5790123456790123
D30048.APW19981021.1160, B, 0.2938271604938271
D30048.APW19981021.1160, H, 0.6703703703703704
D30008.APW19981019.0104, G, 0.24691358024691354
D30008.APW19981019.0104, B, 0.6296296296296297
D30008.APW19981019.0104, D, 0.5432098765432097
D30008.APW19981019.0104, A, 0.8271604938271603
D30002.APW19981102.0737, E, 0.49884259259259256
D30002.APW19981102.0737, C, 0.4710648148148148
D30002.APW19981102.0737, B, 0.39814814814814814
D30002.APW19981102.0737, A, 0.5740740740740741
D30006.APW19981018.0836, C, 0.722943722943723
D30006.APW19981018.0836, B, 0.658008658008658
D30006.APW19981018.0836, H, 0.5930735930735932
D30006.APW19981018.0836, A, 0.6406926406926408
D30002.APW19981027.0241, E, 0.6095238095238095
D30002.APW19981027.0241, C, 0.6666666666666665
D30002.APW19981027.0241, B, 0.8666666666666666
D30002.APW19981027.0241, A, 0.7333333333333333
D30007.APW19981011.0744, E, 0.4666666666666666
D30007.APW19981011.0744, B, 0.5666666666666667
D30007.APW19981011.0744, D, 0.0
D30007.APW19981011.0744, A, 0.5666666666666667
D30036.NYT19981008.0338, F, 0.7777777777777778
D30036.NYT19981008.0338, D, 0.6666666666666666
D30036.NYT19981008.0338, H, 0.8333333333333334
D30036.NYT19981008.0338, A, 0.8333333333333334
D31031.NYT19981013.0399, C, 0.5
D31031.NYT19981013.0399, G, 0.8518518518518517
D31031.NYT19981013.0399, F, 0.25925925925925924
D31031.NYT19981013.0399, H, 0.4259259259259259
D30020.APW19981128.0168, E, 0.8276515151515151
D30020.APW19981128.0168, C, 0.7481060606060606
D30020.APW19981128.0168, D, 0.6111111111111112
D30020.APW19981128.0168, A, 0.7436868686868686
D30034.APW19981211.0982, G, 0.48939393939393944
D30034.APW19981211.0982, F, 0.6553030303030303
D30034.APW19981211.0982, D, 0.7212121212121212
D30034.APW19981211.0982, A, 0.7628787878787878
D30015.APW19981005.0233, E, 0.5873015873015873
D30015.APW19981005.0233, B, 0.7530864197530865
D30015.APW19981005.0233, H, 0.5308641975308642
D30015.APW19981005.0233, A, 0.8095238095238096
D30001.APW19981120.0274, C, 0.9206349206349206
D30001.APW19981120.0274, B, 0.36507936507936506
D30001.APW19981120.0274, D, 0.5277777777777778
D30001.APW19981120.0274, A, 0.6388888888888888
D31022.APW19981030.0792, E, 0.66
D31022.APW19981030.0792, C, 0.64
D31022.APW19981030.0792, G, 0.5866666666666667
D31022.APW19981030.0792, F, 0.9
D30047.APW19981119.0252, C, 0.5833333333333334
D30047.APW19981119.0252, B, 0.5859375
D30047.APW19981119.0252, F, 0.5833333333333334
D30047.APW19981119.0252, H, 0.3359375
D31001.APW19981026.0787, E, 0.6011904761904762
D31001.APW19981026.0787, C, 0.4821428571428572
D31001.APW19981026.0787, G, 0.10714285714285715
D31001.APW19981026.0787, D, 0.6547619047619048
D30008.APW19981004.0281, G, 0.3780864197530864
D30008.APW19981004.0281, B, 0.6296296296296297
D30008.APW19981004.0281, D, 0.38271604938271603
D30008.APW19981004.0281, A, 0.625
D30015.NYT19981005.0391, E, 0.7407407407407408
D30015.NYT19981005.0391, B, 0.75
D30015.NYT19981005.0391, H, 0.4722222222222223
D30015.NYT19981005.0391, A, 0.7592592592592594
D30059.APW19981120.1224, G, 0.11851851851851852
D30059.APW19981120.1224, B, 0.19470899470899472
D30059.APW19981120.1224, F, 0.3333333333333333
D30059.APW19981120.1224, H, 0.40952380952380957
D30056.APW19981211.1223, E, 0.7142857142857143
D30056.APW19981211.1223, G, 0.4166666666666667
D30056.APW19981211.1223, B, 0.6944444444444443
D30056.APW19981211.1223, H, 0.43650793650793646
D31032.APW19981015.0569, E, 0.7395833333333334
D31032.APW19981015.0569, G, 0.4791666666666667
D31032.APW19981015.0569, F, 0.75
D31032.APW19981015.0569, D, 0.71875
D30053.APW19981206.0559, E, 0.4270833333333333
D30053.APW19981206.0559, G, 0.34375
D30053.APW19981206.0559, B, 0.5
D30053.APW19981206.0559, F, 0.08333333333333333
D30045.NYT19981125.0433, E, 0.7550505050505052
D30045.NYT19981125.0433, C, 0.9141414141414144
D30045.NYT19981125.0433, B, 0.7196969696969697
D30045.NYT19981125.0433, F, 0.6666666666666669
D30008.APW19981006.0251, G, 0.25555555555555554
D30008.APW19981006.0251, B, 0.6098765432098765
D30008.APW19981006.0251, D, 0.35802469135802467
D30008.APW19981006.0251, A, 0.6703703703703704
D30001.APW19981113.0251, C, 0.4444444444444445
D30001.APW19981113.0251, B, 0.5833333333333334
D30001.APW19981113.0251, D, 0.1728395061728395
D30001.APW19981113.0251, A, 0.7006172839506174
D30047.APW19981121.0727, C, 0.8833333333333333
D30047.APW19981121.0727, B, 0.4875
D30047.APW19981121.0727, F, 0.6124999999999999
D30047.APW19981121.0727, H, 0.6583333333333333
D30003.APW19981021.0557, C, 0.4047619047619047
D30003.APW19981021.0557, B, 0.4166666666666667
D30003.APW19981021.0557, F, 0.0
D30003.APW19981021.0557, A, 0.6547619047619048
D30007.APW19981007.0574, E, 0.82010582010582
D30007.APW19981007.0574, B, 0.7619047619047619
D30007.APW19981007.0574, D, 0.82010582010582
D30007.APW19981007.0574, A, 0.5502645502645503
D31022.APW19981030.1041, E, 0.6683501683501684
D31022.APW19981030.1041, C, 0.5370370370370371
D31022.APW19981030.1041, G, 0.7609427609427609
D31022.APW19981030.1041, F, 0.8148148148148149
D31033.NYT19981018.0089, E, 0.5052910052910052
D31033.NYT19981018.0089, F, 0.6031746031746031
D31033.NYT19981018.0089, D, 0.7857142857142856
D31033.NYT19981018.0089, H, 0.6084656084656085
D30036.APW19981007.0823, F, 0.42857142857142855
D30036.APW19981007.0823, D, 0.7619047619047619
D30036.APW19981007.0823, H, 0.8148148148148149
D30036.APW19981007.0823, A, 0.7037037037037037
D30042.APW19981205.0213, C, 0.6382575757575758
D30042.APW19981205.0213, B, 0.6212121212121212
D30042.APW19981205.0213, F, 0.36553030303030304
D30042.APW19981205.0213, D, 0.3333333333333334
D31009.NYT19981202.0315, C, 0.7083333333333334
D31009.NYT19981202.0315, G, 0.3151041666666667
D31009.NYT19981202.0315, B, 0.6458333333333334
D31009.NYT19981202.0315, F, 0.6067708333333334
D30020.APW19981206.0174, E, 0.8650793650793651
D30020.APW19981206.0174, C, 0.7619047619047619
D30020.APW19981206.0174, D, 0.8650793650793651
D30020.APW19981206.0174, A, 0.8095238095238096
D31043.APW19981015.0163, G, 0.5659259259259258
D31043.APW19981015.0163, F, 0.7274074074074074
D31043.APW19981015.0163, D, 0.7244444444444444
D31043.APW19981015.0163, H, 0.5511111111111111
D30034.APW19981130.0497, G, 0.26666666666666666
D30034.APW19981130.0497, F, 0.6
D30034.APW19981130.0497, D, 0.6
D30034.APW19981130.0497, A, 0.5333333333333333
D30042.APW19981129.0668, C, 0.5
D30042.APW19981129.0668, B, 0.6666666666666666
D30042.APW19981129.0668, F, 0.3333333333333333
D30042.APW19981129.0668, D, 0.611111111111111
D31009.APW19981119.0529, C, 0.4166666666666667
D31009.APW19981119.0529, G, 0.14814814814814814
D31009.APW19981119.0529, B, 0.39814814814814814
D31009.APW19981119.0529, F, 0.0
D30022.NYT19981209.0542, C, 0.5555555555555556
D30022.NYT19981209.0542, F, 0.46296296296296297
D30022.NYT19981209.0542, D, 0.5
D30022.NYT19981209.0542, A, 0.22222222222222224
D30003.APW19981028.0444, C, 0.7351190476190476
D30003.APW19981028.0444, B, 0.6517857142857143
D30003.APW19981028.0444, F, 0.6785714285714285
D30003.APW19981028.0444, A, 0.5238095238095238
D30055.APW19981005.0721, E, 0.5583333333333333
D30055.APW19981005.0721, B, 0.7000000000000001
D30055.APW19981005.0721, F, 0.37500000000000006
D30055.APW19981005.0721, H, 0.3666666666666667
D30028.APW19981005.0457, C, 0.8333333333333331
D30028.APW19981005.0457, G, 0.85
D30028.APW19981005.0457, F, 0.85
D30028.APW19981005.0457, A, 1.0
D31033.NYT19981012.0400, E, 0.5277777777777778
